Genobysite,Genobysiteramp,Site,Species,Treatment,RampType,PAM,Replicate,Geno
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.49,B,1
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.551,B,6
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.551,B,6
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.602,B,3
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.602,B,3
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.597,B,8
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.597,B,8
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.523,B,3
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.523,B,3
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.601,B,1
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.601,B,1
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.512,B,5
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.512,B,5
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.573,B,7
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.573,B,7
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.518,B,4
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,32.5,Heat,0.518,B,4
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.55,B,7
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.55,B,7
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.621,B,2
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,32.5,Heat,0.621,B,2
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.499,B,4
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.499,B,4
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.566,B,6
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.566,B,6
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.439,B,7
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.439,B,7
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.542,B,2
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.542,B,2
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.585,B,4
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.585,B,4
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.529,B,7
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.529,B,7
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.506,B,6
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.506,B,6
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.467,B,1
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.467,B,1
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.588,B,1
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.588,B,1
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.511,B,8
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.511,B,8
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.56,B,3
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.56,B,3
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.595,B,2
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.595,B,2
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.565,B,5
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,34,Heat,0.565,B,5
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.466,B,3
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.466,B,3
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.439,B,8
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.439,B,8
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.525,B,5
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,34,Heat,0.525,B,5
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.387,B,3
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.387,B,3
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.299,B,1
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.299,B,1
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.428,B,7
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.428,B,7
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.407,B,8
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.407,B,8
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.503,B,4
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.503,B,4
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.502,B,7
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.502,B,7
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.561,B,3
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.561,B,3
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.412,B,2
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.412,B,2
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.362,B,2
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.362,B,2
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.419,B,8
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.419,B,8
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.433,B,6
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.433,B,6
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.452,B,5
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.452,B,5
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.427,B,4
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.427,B,4
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.391,B,1
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Heat,Punta_Pitt,Pavona_clavus,35.5,Heat,0.391,B,1
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.397,B,6
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.397,B,6
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.302,B,5
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Heat,Punta_Pitt,Pocillopora_sp,35.5,Heat,0.302,B,5
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.531,A,3
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.531,A,3
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.493,A,4
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.493,A,4
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.477,A,8
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.477,A,8
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.577,A,1
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.577,A,1
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.5,A,3
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.5,A,3
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.563,A,5
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.563,A,5
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.534,A,8
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.534,A,8
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.558,A,6
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.558,A,6
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.484,A,2
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.484,A,2
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.525,A,5
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.525,A,5
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.553,A,4
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.553,A,4
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.591,A,7
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.591,A,7
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.513,A,7
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.513,A,7
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.544,A,6
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.544,A,6
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.518,A,1
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.518,A,1
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.545,A,2
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.545,A,2
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.496,A,4
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.496,A,4
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.561,A,5
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.561,A,5
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.526,A,5
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.526,A,5
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.607,A,6
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.607,A,6
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.584,A,7
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.584,A,7
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.5,A,2
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.5,A,2
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.517,A,8
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.517,A,8
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.5,A,7
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.5,A,7
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.54,A,8
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.54,A,8
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.497,A,6
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.497,A,6
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.59,A,4
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.59,A,4
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.615,A,1
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.615,A,1
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.502,A,3
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.502,A,3
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.502,A,1
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.502,A,1
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.553,A,2
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.553,A,2
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.47,A,3
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.47,A,3
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.456,A,7
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.456,A,7
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.462,A,5
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.462,A,5
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.481,A,5
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.481,A,5
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.49,A,2
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.49,A,2
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.522,A,4
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.522,A,4
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.541,A,6
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.541,A,6
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.571,A,1
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.571,A,1
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.482,A,6
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.482,A,6
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.59,A,2
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.59,A,2
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.491,A,8
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.491,A,8
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.561,A,4
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.561,A,4
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.534,A,3
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.534,A,3
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.569,A,8
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.569,A,8
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.563,A,7
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.563,A,7
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.486,A,8
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.486,A,8
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.48,A,1
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.48,A,1
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.452,A,1
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.452,A,1
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.351,A,5
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.351,A,5
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.531,A,6
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.531,A,6
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.535,A,2
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.535,A,2
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.507,A,8
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.507,A,8
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.417,A,1
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.417,A,1
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.334,A,3
